,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
PNR Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,1.67,21.4,0,66.7,1.67,23.1,66.7,1,100.0,2,50.0,N/A,0.0,N/A,0,N/A,0,N/A
DHO Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,2.0,7.1,0,100.0,2.0,7.7,100.0,1,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TRANSITION,1.33,42.9,0,50.0,1.0,38.5,40.0,3,33.3,2,50.0,3.0,100.0,100.0,0,N/A,1,100.0
Attacking Closeouts,0.53,13.4,0,0.0,0.53,14.5,0.0,0,N/A,1,0.0,N/A,0.0,N/A,0,N/A,0,N/A
Catch & Shoot,0.0,7.1,0,0.0,0.0,7.7,0.0,0,N/A,1,0.0,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,1.0,14.3,0,50.0,1.0,15.4,50.0,2,50.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TOTAL,1.21,14,0.0,50.0,1.08,92.9,46.2,7,57.1,6,33.3,3.0,7.1,100.0,0,nan,1,100.0
