,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
PNR Screener,0.0,5.9,0,0.0,0.0,7.7,0.0,0,N/A,1,0.0,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,0.0,5.9,0,0.0,0.0,7.7,0.0,0,N/A,1,0.0,N/A,0.0,N/A,0,N/A,0,N/A
DHO Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,3.0,5.9,0,100.0,3.0,7.7,100.0,0,N/A,1,100.0,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,0.0,5.9,1,N/A,0.0,7.7,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TRANSITION,2.0,23.5,1,100.0,2.5,15.4,100.0,1,100.0,1,100.0,1.5,50.0,100.0,0,N/A,1,100.0
Attacking Closeouts,2.5,11.8,0,100.0,2.5,15.4,100.0,1,100.0,1,100.0,N/A,0.0,N/A,0,N/A,0,N/A
Catch & Shoot,1.4,29.4,0,60.0,1.0,23.1,33.3,0,N/A,3,33.3,2.0,50.0,100.0,2,100.0,0,N/A
Off Ball Screens,1.5,11.8,0,50.0,1.5,15.4,50.0,1,0.0,1,100.0,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,2.27,5.2,0,N/A,2.27,6.8,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TOTAL,1.57,17,11.8,66.7,1.51,76.5,58.3,3,66.7,9,55.6,1.75,23.5,100.0,2,100.0,1,100.0
