,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,0.0,10.3,0,0.0,0.0,9.1,0.0,1,0.0,1,0.0,0.0,14.3,0.0,1,0.0,0,N/A
PNR Screener,3.0,3.4,0,100.0,3.0,4.5,100.0,0,N/A,1,100.0,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,3.0,3.4,0,100.0,3.0,4.5,100.0,0,N/A,1,100.0,N/A,0.0,N/A,0,N/A,0,N/A
DHO Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,0.29,24.1,1,16.7,0.33,27.3,20.0,4,25.0,1,0.0,0.0,14.3,0.0,0,N/A,1,0.0
TRANSITION,0.86,24.1,1,50.0,0.67,13.6,33.3,3,33.3,0,N/A,1.0,57.1,66.7,2,100.0,1,0.0
Attacking Closeouts,1.75,13.8,0,75.0,1.33,13.6,66.7,2,100.0,1,0.0,3.0,14.3,100.0,0,N/A,1,100.0
Catch & Shoot,0.0,10.3,0,0.0,0.0,13.6,0.0,0,N/A,3,0.0,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,0.0,3.4,0,0.0,0.0,4.5,0.0,1,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,1.6,6.5,0,100.0,1.6,8.5,100.0,1,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,0.0,3.4,0,0.0,0.0,4.5,0.0,1,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TOTAL,0.8,29,6.9,37.0,0.74,75.9,33.3,13,38.5,8,25.0,1.0,24.1,50.0,3,66.7,3,33.3
