,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,1.0,9.1,0,50.0,2.0,5.6,100.0,1,100.0,0,N/A,0.0,25.0,0.0,0,N/A,1,0.0
PNR Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,0.67,27.3,1,40.0,1.0,22.2,66.7,2,100.0,1,0.0,0.0,50.0,0.0,1,0.0,1,0.0
TRANSITION,0.67,13.6,0,33.3,0.67,16.7,33.3,2,50.0,1,0.0,N/A,0.0,N/A,0,N/A,0,N/A
Attacking Closeouts,1.75,18.2,0,75.0,1.33,16.7,66.7,3,66.7,0,N/A,3.0,25.0,100.0,0,N/A,1,100.0
Catch & Shoot,0.0,22.7,0,0.0,0.0,27.8,0.0,0,N/A,5,0.0,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,0.0,4.5,0,0.0,0.0,5.6,0.0,1,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,0.0,4.5,0,0.0,0.0,5.6,0.0,1,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TOTAL,0.68,22,4.5,33.3,0.67,81.8,35.3,10,60.0,7,0.0,0.75,18.2,25.0,1,0.0,3,33.3
