,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,0.0,13.9,3,0.0,0.0,13.3,0.0,2,0.0,0,N/A,0.0,16.7,N/A,0,N/A,0,N/A
PNR Screener,2.0,2.8,0,100.0,2.0,3.3,100.0,1,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,0.0,2.8,0,0.0,0.0,3.3,0.0,0,N/A,1,0.0,N/A,0.0,N/A,0,N/A,0,N/A
DHO Screener,0.0,2.8,1,N/A,N/A,0.0,N/A,0,N/A,0,N/A,0.0,16.7,N/A,0,N/A,0,N/A
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,0.86,38.6,2,45.5,0.78,42.9,40.0,7,57.1,3,0.0,2.0,16.7,100.0,1,100.0,0,N/A
TRANSITION,0.89,21.9,1,33.3,0.4,16.7,25.0,2,50.0,2,0.0,1.74,48.0,50.0,0,N/A,2,50.0
Attacking Closeouts,1.5,5.6,1,100.0,0.0,3.3,N/A,0,N/A,0,N/A,3.0,16.7,100.0,0,N/A,1,100.0
Catch & Shoot,0.75,11.1,0,25.0,0.75,13.3,25.0,0,N/A,4,25.0,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,1.0,5.6,0,50.0,1.0,6.7,50.0,2,50.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TOTAL,0.77,36,22.2,39.3,0.62,83.3,33.3,14,50.0,10,10.0,1.45,16.7,75.0,1,100.0,3,66.7
