,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,0.0,5.9,0,0.0,0.0,6.7,0.0,1,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
PNR Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,0.0,11.8,0,0.0,0.0,13.3,0.0,0,N/A,2,0.0,N/A,0.0,N/A,0,N/A,0,N/A
DHO Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,0.0,17.6,0,0.0,0.0,20.0,0.0,3,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TRANSITION,1.5,23.5,0,75.0,2.0,13.3,100.0,2,100.0,0,N/A,1.0,100.0,50.0,1,100.0,1,0.0
Attacking Closeouts,2.08,16.9,0,100.0,2.08,19.2,100.0,2,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Catch & Shoot,0.0,11.8,0,0.0,0.0,13.3,0.0,0,N/A,2,0.0,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,0.76,7.8,0,N/A,0.76,8.8,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,2.0,5.9,0,100.0,2.0,6.7,100.0,1,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TOTAL,0.87,17,0.0,40.0,0.86,88.2,38.5,9,55.6,4,0.0,1.0,11.8,50.0,1,100.0,1,0.0
