,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,1.23,16.3,0,50.0,N/A,0.0,N/A,0,N/A,0,N/A,1.23,40.7,50.0,2,50.0,0,N/A
PNR Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,0.0,13.3,0,0.0,0.0,22.2,0.0,1,0.0,1,0.0,N/A,0.0,N/A,0,N/A,0,N/A
TRANSITION,2.33,20.0,0,100.0,3.0,11.1,100.0,0,N/A,1,100.0,2.0,33.3,100.0,2,100.0,0,N/A
Attacking Closeouts,0.5,26.7,1,33.3,0.67,33.3,50.0,2,50.0,0,N/A,0.0,16.7,0.0,1,0.0,0,N/A
Catch & Shoot,0.0,13.3,0,0.0,0.0,22.2,0.0,0,N/A,2,0.0,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,0.0,6.7,1,N/A,N/A,0.0,N/A,0,N/A,0,N/A,0.0,16.7,N/A,0,N/A,0,N/A
Cutting,0.0,6.7,0,0.0,0.0,11.1,0.0,1,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TOTAL,0.78,15,13.3,38.5,0.56,60.0,25.0,4,25.0,4,25.0,1.09,40.0,60.0,5,60.0,0,nan
