,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,3.0,7.7,0,100.0,N/A,0.0,N/A,0,N/A,0,N/A,3.0,12.5,100.0,0,N/A,1,100.0
PNR Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Screener,2.0,7.7,0,100.0,N/A,0.0,N/A,0,N/A,0,N/A,2.0,12.5,100.0,1,100.0,0,N/A
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,0.82,37.5,2,50.0,0.67,60.0,50.0,2,50.0,0,N/A,1.06,23.5,N/A,0,N/A,0,N/A
TRANSITION,0.5,30.8,1,33.3,N/A,0.0,N/A,0,N/A,0,N/A,0.5,50.0,33.3,1,100.0,2,0.0
Attacking Closeouts,2.27,6.8,0,N/A,2.27,17.6,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Catch & Shoot,1.0,23.1,0,33.3,1.5,40.0,50.0,0,N/A,2,50.0,0.0,12.5,0.0,0,N/A,1,0.0
Off Ball Screens,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TOTAL,1.08,13,23.1,50.0,1.19,38.5,50.0,2,50.0,2,50.0,1.01,61.5,50.0,2,100.0,4,25.0
