Shot Type,PNR BH,PNR SC,DHO BH,DHO SC,DBL BH,DBL SC,ISO,TRAN,ACO,C/S,OBS,CUT,OREB
shoot2FGA,5,13,0,0,0,0,56,11,0,0,0,2,6
shoot2FGM,0,12,0,0,0,0,19,6,0,0,0,2,5
shoot2FTA,22,1,0,0,0,0,20,0,0,0,0,2,0
shoot2FTM,21,0,0,0,0,0,20,0,0,0,0,1,0
shoot2TO,0,1,0,0,0,0,0,1,0,0,0,0,0
shoot3FGA,0,0,0,0,0,0,0,0,0,0,0,0,0
shoot3FGM,0,0,0,0,0,0,0,0,0,0,0,0,0
shoot3FTA,0,0,0,0,0,0,0,0,0,0,0,0,0
shoot3FTM,0,0,0,0,0,0,0,0,0,0,0,0,0
shoot3TO,0,0,0,0,0,0,0,0,0,0,0,0,0
pass2FGA,0,0,0,0,0,0,22,1,0,0,0,1,0
pass2FGM,0,0,0,0,0,0,22,1,0,0,0,0,0
pass2FTA,0,0,0,10,0,0,0,0,0,0,0,0,0
pass2FTM,0,0,0,10,0,0,0,0,0,0,0,0,0
pass2TO,0,0,0,0,0,0,0,0,0,0,0,0,0
pass3FGA,0,1,0,27,0,0,5,1,0,0,0,0,0
pass3FGM,0,1,0,15,0,0,0,1,0,0,0,0,0
pass3FTA,0,0,0,0,0,0,0,0,0,0,0,0,0
pass3FTM,0,0,0,0,0,0,0,0,0,0,0,0,0
pass3TO,0,0,0,0,0,0,0,0,0,0,0,0,0
