,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,0.27,35.5,0,9.1,0.38,36.4,12.5,6,0.0,2,50.0,0.0,33.3,0.0,1,0.0,2,0.0
PNR Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,1.52,4.3,0,N/A,1.52,6.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Screener,1.0,6.5,0,50.0,N/A,0.0,N/A,0,N/A,0,N/A,1.0,22.2,50.0,1,100.0,1,0.0
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,0.74,35.1,1,33.3,0.76,35.8,28.6,6,33.3,1,0.0,0.67,33.3,50.0,1,100.0,1,0.0
TRANSITION,2.13,6.1,0,100.0,2.13,8.5,100.0,1,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Attacking Closeouts,1.06,6.1,0,0.0,2.27,4.0,N/A,0,N/A,0,N/A,0.0,11.1,0.0,1,0.0,0,N/A
Catch & Shoot,1.5,6.5,0,50.0,1.5,9.1,50.0,0,N/A,2,50.0,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,0.0,2.8,0,N/A,0.0,4.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TOTAL,0.75,31,3.2,26.9,0.88,71.0,27.8,13,23.1,5,40.0,0.44,29.0,25.0,4,50.0,4,0.0
