,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,0.22,34.6,0,11.1,0.29,46.7,14.3,6,16.7,1,0.0,0.0,18.2,0.0,1,0.0,1,0.0
PNR Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Ball Handler,0.0,3.8,0,0.0,N/A,0.0,N/A,0,N/A,0,N/A,0.0,9.1,0.0,0,N/A,1,0.0
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,1.57,26.9,0,57.1,3.0,6.7,100.0,0,N/A,1,100.0,1.33,54.5,50.0,1,100.0,5,40.0
TRANSITION,1.0,7.7,0,50.0,1.0,13.3,50.0,2,50.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Attacking Closeouts,0.0,3.8,1,N/A,0.0,6.7,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Catch & Shoot,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,2.0,3.8,0,100.0,2.0,6.7,100.0,1,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,1.5,7.7,0,50.0,N/A,0.0,N/A,0,N/A,0,N/A,1.5,18.2,50.0,0,N/A,2,50.0
Off. Rebounds,1.33,11.5,0,66.7,1.33,20.0,66.7,3,66.7,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TOTAL,0.92,26,3.8,40.0,0.87,57.7,42.9,12,41.7,2,50.0,1.0,42.3,36.4,2,50.0,9,33.3
