,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,1.74,16.5,1,100.0,2.1,19.0,100.0,3,100.0,0,N/A,0.0,10.0,N/A,0,N/A,0,N/A
PNR Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Screener,3.0,2.9,0,100.0,N/A,0.0,N/A,0,N/A,0,N/A,3.0,10.0,100.0,0,N/A,1,100.0
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,0.78,54.9,1,31.2,0.55,51.0,18.2,8,25.0,3,0.0,1.24,64.4,60.0,2,100.0,3,33.3
TRANSITION,1.43,13.9,1,100.0,1.74,11.5,100.0,2,100.0,0,N/A,1.0,20.0,100.0,1,100.0,0,N/A
Attacking Closeouts,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Catch & Shoot,3.0,2.9,0,100.0,3.0,4.0,100.0,0,N/A,1,100.0,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,1.0,5.7,0,50.0,1.0,8.0,50.0,2,50.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,1.06,5.4,0,0.0,1.06,7.5,0.0,1,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TOTAL,1.18,35,8.6,51.9,1.15,71.4,45.0,16,50.0,4,25.0,1.25,28.6,71.4,3,100.0,4,50.0
