,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,1.26,30.4,0,44.4,1.11,25.3,40.0,4,50.0,1,0.0,1.5,44.4,50.0,1,0.0,3,66.7
PNR Screener,0.0,2.9,0,0.0,N/A,0.0,N/A,0,N/A,0,N/A,0.0,11.1,0.0,0,N/A,1,0.0
DHO Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Screener,0.0,2.9,0,0.0,N/A,0.0,N/A,0,N/A,0,N/A,0.0,11.1,0.0,1,0.0,0,N/A
DBL Ball Handler,0.0,2.9,0,0.0,0.0,4.0,0.0,0,N/A,1,0.0,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,1.07,44.0,1,30.0,1.09,47.8,28.6,5,0.0,2,100.0,1.0,33.3,33.3,1,0.0,2,50.0
TRANSITION,2.27,2.6,0,N/A,2.27,3.5,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Attacking Closeouts,0.0,2.9,0,0.0,0.0,4.0,0.0,1,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Catch & Shoot,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,0.0,5.9,1,0.0,0.0,8.0,0.0,1,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,1.0,5.9,0,50.0,1.0,8.0,50.0,2,50.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TOTAL,0.97,34,5.9,30.8,0.95,73.5,29.4,13,23.1,4,50.0,1.0,26.5,33.3,3,0.0,6,50.0
