,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,1.53,21.0,0,80.0,1.39,13.7,100.0,2,100.0,0,N/A,1.67,42.9,66.7,2,50.0,1,100.0
PNR Screener,0.0,3.6,0,0.0,0.0,4.8,0.0,1,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,1.14,44.0,1,50.0,0.97,44.4,42.9,6,50.0,1,0.0,1.67,42.9,66.7,1,100.0,2,50.0
TRANSITION,1.09,9.9,0,0.0,1.09,13.1,0.0,1,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Attacking Closeouts,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Catch & Shoot,1.5,7.1,0,50.0,1.5,9.5,50.0,0,N/A,2,50.0,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,2.0,3.6,0,100.0,2.0,4.8,100.0,1,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,1.33,10.7,1,100.0,1.33,14.3,100.0,2,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,2.0,3.6,0,100.0,N/A,0.0,N/A,0,N/A,0,N/A,2.0,14.3,100.0,1,100.0,0,N/A
TOTAL,1.28,28,7.1,60.9,1.14,75.0,56.2,13,61.5,3,33.3,1.71,25.0,71.4,4,75.0,3,66.7
