Shot Type,PNR BH,PNR SC,DHO BH,DHO SC,DBL BH,DBL SC,ISO,TRAN,ACO,C/S,OBS,CUT,OREB
shoot2FGA,4,2,0,0,0,0,14,6,4,0,0,7,2
shoot2FGM,1,2,0,0,0,0,8,5,1,0,0,4,1
shoot2FTA,0,0,0,0,0,0,7,2,2,0,0,0,0
shoot2FTM,0,0,0,0,0,0,6,2,2,0,0,0,0
shoot2TO,3,0,0,0,0,0,2,2,2,0,0,0,0
shoot3FGA,3,1,1,0,0,0,7,2,0,23,0,0,0
shoot3FGM,0,0,0,0,0,0,0,0,0,8,0,0,0
shoot3FTA,0,0,0,0,0,0,0,0,0,0,0,0,0
shoot3FTM,0,0,0,0,0,0,0,0,0,0,0,0,0
shoot3TO,0,0,0,0,0,0,1,0,0,0,0,0,0
pass2FGA,2,0,0,0,0,0,4,0,0,0,0,1,2
pass2FGM,2,0,0,0,0,0,3,0,0,0,0,0,2
pass2FTA,0,2,0,0,0,0,0,2,0,0,0,0,0
pass2FTM,0,2,0,0,0,0,0,2,0,0,0,0,0
pass2TO,0,0,0,0,0,0,0,1,0,0,0,0,0
pass3FGA,2,4,0,0,0,0,0,4,6,0,2,0,1
pass3FGM,1,1,0,0,0,0,0,1,2,0,1,0,1
pass3FTA,0,0,0,0,0,0,0,0,0,0,0,0,0
pass3FTM,0,0,0,0,0,0,0,0,0,0,0,0,0
pass3TO,1,0,0,1,0,0,1,0,0,0,0,0,0
