,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,0.89,30.8,0,36.4,1.47,22.7,60.0,3,66.7,2,50.0,0.44,43.0,16.7,3,33.3,3,0.0
PNR Screener,2.0,2.5,0,100.0,2.0,4.2,100.0,1,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,0.0,10.0,0,0.0,0.0,12.5,0.0,3,0.0,0,N/A,0.0,6.2,0.0,1,0.0,0,N/A
DHO Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,1.4,35.8,1,75.0,1.11,37.5,62.5,8,62.5,0,N/A,1.88,33.2,100.0,4,100.0,0,N/A
TRANSITION,0.67,7.5,0,33.3,0.0,4.2,0.0,0,N/A,1,0.0,1.0,12.5,50.0,2,50.0,0,N/A
Attacking Closeouts,2.0,2.5,0,100.0,2.0,4.2,100.0,1,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Catch & Shoot,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,1.0,5.0,0,50.0,1.0,8.3,50.0,2,50.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,2.0,2.5,0,100.0,2.0,4.2,100.0,1,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,1.0,5.0,0,50.0,2.0,4.2,100.0,1,100.0,0,N/A,0.0,6.2,0.0,0,N/A,1,0.0
TOTAL,1.06,40,2.5,51.4,1.15,60.0,56.5,20,60.0,3,33.3,0.93,40.0,42.9,10,60.0,4,0.0
