,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,1.32,34.8,1,63.6,1.14,29.2,57.1,5,80.0,2,0.0,1.53,45.2,75.0,2,100.0,2,50.0
PNR Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,1.62,11.7,0,66.7,1.23,10.2,50.0,1,100.0,1,0.0,2.13,14.5,100.0,1,100.0,0,N/A
DHO Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,0.58,18.6,1,20.0,0.4,20.8,25.0,3,33.3,1,0.0,1.06,14.5,0.0,0,N/A,1,0.0
TRANSITION,1.24,17.4,1,60.0,0.87,14.3,50.0,2,50.0,0,N/A,1.67,23.1,66.7,1,100.0,2,50.0
Attacking Closeouts,1.5,5.4,0,50.0,3.0,4.2,100.0,0,N/A,1,100.0,0.0,7.7,0.0,0,N/A,1,0.0
Catch & Shoot,1.5,5.4,0,50.0,1.5,8.3,50.0,0,N/A,2,50.0,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,2.0,2.7,0,100.0,2.0,4.2,100.0,1,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,0.67,8.1,1,50.0,0.67,12.5,50.0,2,50.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TOTAL,1.19,37,10.8,54.8,1.05,64.9,52.4,14,64.3,7,28.6,1.47,35.1,60.0,4,100.0,6,33.3
