,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,0.93,36.8,0,33.3,1.5,23.5,50.0,1,0.0,3,66.7,0.68,49.3,25.0,4,50.0,4,0.0
PNR Screener,3.0,2.9,0,100.0,3.0,5.9,100.0,0,N/A,1,100.0,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,0.69,8.2,0,0.0,0.69,16.9,0.0,1,0.0,1,0.0,N/A,0.0,N/A,0,N/A,0,N/A
DHO Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Ball Handler,1.29,6.6,1,N/A,2.27,7.8,N/A,0,N/A,0,N/A,0.0,5.6,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,0.4,14.3,1,25.0,0.67,17.6,33.3,2,50.0,1,0.0,0.0,11.1,0.0,0,N/A,1,0.0
TRANSITION,1.6,14.3,0,80.0,0.0,5.9,0.0,0,N/A,1,0.0,2.0,22.2,100.0,4,100.0,0,N/A
Attacking Closeouts,1.0,5.7,0,50.0,1.0,11.8,50.0,2,50.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Catch & Shoot,1.5,5.7,0,50.0,3.0,5.9,100.0,0,N/A,1,100.0,0.0,5.6,0.0,0,N/A,1,0.0
Off Ball Screens,0.0,2.9,0,0.0,0.0,5.9,0.0,0,N/A,1,0.0,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,1.39,4.1,0,100.0,N/A,0.0,N/A,0,N/A,0,N/A,1.39,8.0,100.0,1,100.0,0,N/A
TOTAL,1.04,35,5.7,43.3,1.22,48.6,40.0,6,33.3,9,44.4,0.87,51.4,46.7,9,77.8,6,0.0
