,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,1.49,38.4,0,55.6,1.39,36.0,50.0,2,100.0,2,0.0,1.6,41.7,60.0,2,50.0,3,66.7
PNR Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,0.82,17.4,1,33.3,0.0,12.5,0.0,2,0.0,0,N/A,1.39,24.0,100.0,1,100.0,0,N/A
DHO Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,1.4,17.9,1,75.0,0.0,12.5,0.0,0,N/A,1,0.0,2.33,25.0,100.0,2,100.0,1,100.0
TRANSITION,0.5,14.3,0,25.0,0.0,18.8,0.0,0,N/A,3,0.0,2.0,8.3,100.0,1,100.0,0,N/A
Attacking Closeouts,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Catch & Shoot,0.0,7.1,0,0.0,0.0,12.5,0.0,0,N/A,2,0.0,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,0.0,3.6,1,N/A,N/A,0.0,N/A,0,N/A,0,N/A,0.0,8.3,N/A,0,N/A,0,N/A
Cutting,1.0,7.1,0,50.0,1.0,12.5,50.0,2,50.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TOTAL,1.05,28,10.7,45.8,0.6,57.1,21.4,6,50.0,8,0.0,1.63,42.9,80.0,6,83.3,4,75.0
