,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,1.48,35.4,0,57.1,1.56,32.1,66.7,6,66.7,3,66.7,1.36,42.0,40.0,2,0.0,3,66.7
PNR Screener,2.0,2.4,0,100.0,2.0,3.6,100.0,1,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,0.5,9.5,0,25.0,0.0,10.7,0.0,2,0.0,1,0.0,2.0,7.1,100.0,1,100.0,0,N/A
DHO Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Ball Handler,0.0,2.4,0,0.0,N/A,0.0,N/A,0,N/A,0,N/A,0.0,7.1,0.0,1,0.0,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,0.75,19.0,1,42.9,0.67,21.4,33.3,6,33.3,0,N/A,1.0,14.3,100.0,1,100.0,0,N/A
TRANSITION,1.33,21.4,0,55.6,2.5,14.3,100.0,2,100.0,2,100.0,0.4,35.7,20.0,3,33.3,2,0.0
Attacking Closeouts,3.0,2.4,0,100.0,3.0,3.6,100.0,0,N/A,1,100.0,N/A,0.0,N/A,0,N/A,0,N/A
Catch & Shoot,0.0,4.8,0,0.0,0.0,7.1,0.0,0,N/A,2,0.0,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,0.0,2.4,0,0.0,0.0,3.6,0.0,0,N/A,1,0.0,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,2.0,2.4,0,100.0,2.0,3.6,100.0,1,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TOTAL,1.14,42,2.4,48.8,1.25,66.7,53.6,18,55.6,10,50.0,0.94,33.3,38.5,8,37.5,5,40.0
