,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,1.01,31.4,1,45.5,1.01,30.9,44.4,8,50.0,1,0.0,1.0,33.3,50.0,1,0.0,1,100.0
PNR Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,1.2,12.2,0,60.0,1.2,15.6,60.0,5,60.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Ball Handler,1.04,7.0,0,50.0,1.04,9.0,50.0,2,50.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,1.18,20.6,1,57.1,1.17,18.8,50.0,3,66.7,3,33.3,1.23,27.1,100.0,1,100.0,0,N/A
TRANSITION,0.67,14.6,1,40.0,0.0,6.2,0.0,1,0.0,0,N/A,1.0,44.4,50.0,2,100.0,2,0.0
Attacking Closeouts,1.06,4.6,0,0.0,1.06,5.9,0.0,0,N/A,1,0.0,N/A,0.0,N/A,0,N/A,0,N/A
Catch & Shoot,0.0,2.4,0,0.0,0.0,3.1,0.0,0,N/A,1,0.0,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,2.0,2.4,0,100.0,2.0,3.1,100.0,1,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,1.0,4.9,0,50.0,1.0,6.2,50.0,2,50.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,0.0,2.4,0,0.0,0.0,3.1,0.0,1,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TOTAL,1.0,41,7.3,47.2,0.98,78.0,44.8,23,52.2,6,16.7,1.06,22.0,57.1,4,75.0,3,33.3
