,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,0.85,41.9,3,50.0,0.8,33.3,40.0,4,50.0,1,0.0,0.88,50.0,60.0,3,66.7,2,50.0
PNR Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,0.35,9.3,1,0.0,0.0,6.7,0.0,1,0.0,0,N/A,0.53,11.8,N/A,0,N/A,0,N/A
DHO Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,1.2,16.1,1,75.0,1.0,13.3,50.0,2,50.0,0,N/A,1.33,18.8,100.0,2,100.0,0,N/A
TRANSITION,0.4,16.1,1,25.0,1.0,13.3,50.0,1,100.0,1,0.0,0.0,18.8,0.0,1,0.0,1,0.0
Attacking Closeouts,2.0,3.2,0,100.0,N/A,0.0,N/A,0,N/A,0,N/A,2.0,6.2,100.0,1,100.0,0,N/A
Catch & Shoot,1.2,16.1,0,40.0,1.2,33.3,40.0,0,N/A,5,40.0,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TOTAL,0.88,31,19.4,48.0,0.93,48.4,40.0,8,50.0,7,28.6,0.83,51.6,60.0,7,71.4,3,33.3
