,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,1.31,34.2,0,61.5,1.3,41.7,60.0,8,62.5,2,50.0,1.33,21.4,66.7,2,100.0,1,0.0
PNR Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,0.0,7.9,0,0.0,0.0,12.5,0.0,1,0.0,2,0.0,N/A,0.0,N/A,0,N/A,0,N/A
DHO Screener,0.0,2.6,0,0.0,N/A,0.0,N/A,0,N/A,0,N/A,0.0,7.1,0.0,0,N/A,1,0.0
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,0.61,21.6,2,25.0,0.34,24.5,0.0,1,0.0,2,0.0,1.29,16.6,100.0,1,100.0,0,N/A
TRANSITION,1.38,21.1,0,62.5,2.0,12.5,100.0,3,100.0,0,N/A,1.0,35.7,40.0,2,50.0,3,33.3
Attacking Closeouts,1.0,7.9,0,33.3,N/A,0.0,N/A,0,N/A,0,N/A,1.0,21.4,33.3,0,N/A,3,33.3
Catch & Shoot,1.0,7.9,0,33.3,1.0,12.5,33.3,0,N/A,3,33.3,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TOTAL,0.99,38,5.3,45.7,0.96,63.2,45.5,13,61.5,9,22.2,1.05,36.8,46.2,5,80.0,8,25.0
