Shot Type,PNR BH,PNR SC,DHO BH,DHO SC,DBL BH,DBL SC,ISO,TRAN,ACO,C/S,OBS,CUT,OREB
shoot2FGA,7,4,2,0,0,0,10,13,1,0,1,2,2
shoot2FGM,2,2,1,0,0,0,3,11,0,0,1,2,1
shoot2FTA,5,0,0,0,0,0,8,2,0,0,0,0,7
shoot2FTM,4,0,0,0,0,0,6,1,0,0,0,0,4
shoot2TO,0,0,0,0,0,0,1,1,0,0,1,0,1
shoot3FGA,4,0,7,0,0,0,3,4,0,19,1,0,0
shoot3FGM,1,0,2,0,0,0,1,1,0,4,0,0,0
shoot3FTA,0,0,0,0,0,0,0,0,0,0,0,0,0
shoot3FTM,0,0,0,0,0,0,0,0,0,0,0,0,0
shoot3TO,0,0,1,0,0,0,0,0,0,0,1,0,0
pass2FGA,5,0,0,2,0,0,1,7,0,0,0,0,0
pass2FGM,3,0,0,1,0,0,1,6,0,0,0,0,0
pass2FTA,0,0,0,0,0,0,0,0,0,0,0,0,0
pass2FTM,0,0,0,0,0,0,0,0,0,0,0,0,0
pass2TO,1,0,0,0,0,0,1,2,0,0,0,1,0
pass3FGA,5,0,2,7,0,0,5,8,3,0,0,0,2
pass3FGM,2,0,1,2,0,0,0,1,0,0,0,0,1
pass3FTA,0,0,0,0,0,0,0,0,0,0,0,0,0
pass3FTM,0,0,0,0,0,0,0,0,0,0,0,0,0
pass3TO,0,0,0,0,0,0,0,1,0,0,0,0,0
