,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,1.69,16.6,1,75.0,1.47,16.5,66.7,13,61.5,2,100.0,2.18,16.8,100.0,2,100.0,3,100.0
PNR Screener,2.31,3.6,0,100.0,2.31,5.2,100.0,2,100.0,1,100.0,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,0.33,4.5,0,16.7,0.0,3.3,0.0,2,0.0,1,0.0,0.67,7.3,33.3,1,100.0,2,0.0
DHO Screener,0.67,2.3,0,33.3,1.0,2.2,50.0,2,50.0,0,N/A,0.0,2.4,0.0,0,N/A,1,0.0
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,1.32,28.2,3,56.2,1.35,23.6,60.0,14,57.1,6,66.7,1.27,38.4,50.0,5,40.0,7,57.1
TRANSITION,1.21,23.2,1,55.6,1.41,19.5,62.5,12,66.7,4,50.0,0.93,31.4,45.5,6,66.7,5,20.0
Attacking Closeouts,2.27,0.7,0,N/A,2.27,1.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Catch & Shoot,1.09,8.3,0,36.4,1.09,12.1,36.4,0,N/A,11,36.4,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,1.64,3.7,0,50.0,2.06,4.3,66.7,0,N/A,3,66.7,0.0,2.4,0.0,0,N/A,1,0.0
Cutting,0.57,5.3,2,40.0,0.67,6.6,40.0,5,40.0,0,N/A,0.0,2.4,N/A,0,N/A,0,N/A
Off. Rebounds,0.68,4.5,0,20.0,0.68,6.5,20.0,5,20.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TOTAL,1.26,132,5.3,53.4,1.3,68.9,54.2,55,54.5,28,53.6,1.18,31.1,51.5,14,64.3,19,42.1
