,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,2.0,5.3,0,100.0,N/A,0.0,N/A,0,N/A,0,N/A,2.0,9.1,100.0,1,100.0,0,N/A
PNR Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,2.0,5.3,0,100.0,N/A,0.0,N/A,0,N/A,0,N/A,2.0,9.1,100.0,1,100.0,0,N/A
DHO Screener,2.0,5.3,0,100.0,N/A,0.0,N/A,0,N/A,0,N/A,2.0,9.1,100.0,1,100.0,0,N/A
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,0.0,15.8,2,0.0,0.0,12.5,N/A,0,N/A,0,N/A,0.0,18.2,0.0,0,N/A,1,0.0
TRANSITION,1.25,42.1,0,62.5,1.6,62.5,80.0,4,100.0,1,0.0,0.67,27.3,33.3,3,33.3,0,N/A
Attacking Closeouts,2.13,9.9,0,100.0,N/A,0.0,N/A,0,N/A,0,N/A,2.13,17.1,100.0,0,N/A,1,100.0
Catch & Shoot,1.5,10.5,0,50.0,3.0,12.5,100.0,0,N/A,1,100.0,0.0,9.1,0.0,0,N/A,1,0.0
Off Ball Screens,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,0.0,10.5,0,0.0,0.0,12.5,0.0,1,0.0,0,N/A,0.0,9.1,0.0,0,N/A,1,0.0
Off. Rebounds,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TOTAL,1.16,19,10.5,58.8,1.38,42.1,71.4,5,80.0,2,50.0,1.01,57.9,50.0,6,66.7,4,25.0
