,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,0.0,8.3,0,0.0,N/A,0.0,N/A,0,N/A,0,N/A,0.0,20.0,0.0,1,0.0,0,N/A
PNR Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,0.0,33.3,0,0.0,0.0,57.1,0.0,4,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TRANSITION,1.0,16.7,0,50.0,N/A,0.0,N/A,0,N/A,0,N/A,1.0,40.0,50.0,1,100.0,1,0.0
Attacking Closeouts,0.0,8.3,1,N/A,0.0,14.3,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Catch & Shoot,0.0,16.7,1,0.0,0.0,14.3,0.0,0,N/A,1,0.0,0.0,20.0,N/A,0,N/A,0,N/A
Off Ball Screens,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,3.0,8.3,0,100.0,N/A,0.0,N/A,0,N/A,0,N/A,3.0,20.0,100.0,0,N/A,1,100.0
Off. Rebounds,2.0,8.3,0,100.0,2.0,14.3,100.0,1,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TOTAL,0.58,12,16.7,30.0,0.29,58.3,16.7,5,20.0,1,0.0,1.0,41.7,50.0,2,50.0,2,50.0
