,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,0.8,32.1,5,45.0,0.93,28.0,53.3,15,53.3,0,N/A,0.43,53.8,20.0,0,N/A,5,20.0
PNR Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,0.0,6.1,4,0.0,0.0,4.3,N/A,0,N/A,0,N/A,0.0,15.4,0.0,1,0.0,0,N/A
DHO Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,0.6,6.1,2,33.3,1.5,2.9,50.0,1,0.0,1,100.0,0.0,23.1,0.0,0,N/A,1,0.0
TRANSITION,1.43,11.9,0,62.5,1.43,14.1,62.5,8,62.5,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Attacking Closeouts,0.75,4.9,0,25.0,0.0,4.3,0.0,3,0.0,0,N/A,3.0,7.7,100.0,0,N/A,1,100.0
Catch & Shoot,1.23,26.8,0,40.9,1.23,31.9,40.9,0,N/A,22,40.9,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,0.79,9.3,3,0.0,0.79,11.1,0.0,2,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,2.0,3.7,0,100.0,2.0,4.3,100.0,3,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TOTAL,0.97,82,17.1,44.4,1.06,84.1,47.3,32,50.0,23,43.5,0.46,15.9,25.0,1,0.0,7,28.6
