Shot Type,PNR BH,PNR SC,DHO BH,DHO SC,DBL BH,DBL SC,ISO,TRAN,ACO,C/S,OBS,CUT,OREB
shoot2FGA,3,0,8,0,0,0,3,13,8,1,1,10,2
shoot2FGM,3,0,6,0,0,0,0,8,4,1,0,6,1
shoot2FTA,0,0,2,0,0,0,2,12,0,0,0,1,0
shoot2FTM,0,0,1,0,0,0,2,11,0,0,0,1,0
shoot2TO,0,0,1,0,1,0,1,0,0,0,0,1,0
shoot3FGA,1,0,6,0,0,0,2,8,1,39,3,0,0
shoot3FGM,1,0,2,0,0,0,1,2,0,17,0,0,0
shoot3FTA,0,0,0,0,0,0,0,0,0,0,0,0,0
shoot3FTM,0,0,0,0,0,0,0,0,0,0,0,0,0
shoot3TO,0,0,0,0,0,0,0,0,1,0,0,0,0
pass2FGA,2,0,1,0,0,0,7,7,0,0,1,0,0
pass2FGM,2,0,1,0,0,0,3,5,0,0,1,0,0
pass2FTA,0,0,2,0,0,0,2,0,0,0,0,0,0
pass2FTM,0,0,0,0,0,0,1,0,0,0,0,0,0
pass2TO,0,1,0,0,0,0,0,1,0,0,0,0,0
pass3FGA,0,0,1,0,0,0,1,5,1,1,1,1,0
pass3FGM,0,0,1,0,0,0,0,4,0,1,0,0,0
pass3FTA,0,0,0,0,0,0,0,0,0,0,0,0,0
pass3FTM,0,0,0,0,0,0,0,0,0,0,0,0,0
pass3TO,0,0,1,0,0,0,0,1,0,0,0,0,0
