,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,1.1,25.3,0,50.0,0.68,20.3,20.0,3,33.3,2,0.0,1.6,35.7,80.0,4,100.0,1,0.0
PNR Screener,3.0,4.7,0,100.0,3.0,6.9,100.0,0,N/A,2,100.0,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,2.0,11.6,0,80.0,2.0,10.3,66.7,1,0.0,2,100.0,2.0,14.3,100.0,2,100.0,0,N/A
TRANSITION,1.68,18.0,0,83.3,2.13,6.5,100.0,1,100.0,0,N/A,1.53,42.0,80.0,4,75.0,1,100.0
Attacking Closeouts,0.83,14.0,0,33.3,0.6,17.2,20.0,4,0.0,1,100.0,2.0,7.1,100.0,1,100.0,0,N/A
Catch & Shoot,1.5,23.3,0,50.0,1.5,34.5,50.0,0,N/A,10,50.0,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,2.0,2.3,0,100.0,2.0,3.4,100.0,1,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,2.0,2.3,0,100.0,2.0,3.4,100.0,1,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,0.0,2.3,1,N/A,N/A,0.0,N/A,0,N/A,0,N/A,0.0,7.1,N/A,0,N/A,0,N/A
TOTAL,1.46,43,2.3,61.0,1.41,67.4,50.0,11,36.4,17,58.8,1.55,32.6,84.6,11,90.9,2,50.0
