,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,0.5,4.9,1,33.3,0.67,5.9,50.0,2,50.0,0,N/A,0.0,3.3,0.0,0,N/A,1,0.0
PNR Screener,1.46,11.0,2,83.3,1.53,11.5,75.0,2,100.0,2,50.0,1.33,10.0,100.0,2,100.0,0,N/A
DHO Ball Handler,0.0,1.2,0,0.0,0.0,2.0,0.0,1,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Screener,1.1,16.8,0,36.4,1.94,12.2,75.0,2,100.0,2,50.0,0.4,24.8,14.3,4,25.0,3,0.0
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,2.0,1.2,0,100.0,N/A,0.0,N/A,0,N/A,0,N/A,2.0,3.3,100.0,1,100.0,0,N/A
ISOLATION,1.26,42.1,4,63.0,0.99,43.8,55.6,17,58.8,1,0.0,1.79,39.2,77.8,4,100.0,5,60.0
TRANSITION,1.33,8.3,0,60.0,1.86,7.4,100.0,2,100.0,0,N/A,0.67,10.0,33.3,2,50.0,1,0.0
Attacking Closeouts,1.7,2.2,0,N/A,1.7,3.5,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Catch & Shoot,3.0,1.2,0,100.0,3.0,2.0,100.0,0,N/A,1,100.0,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,0.67,3.7,0,33.3,0.0,2.0,0.0,1,0.0,0,N/A,1.0,6.7,50.0,1,100.0,1,0.0
Cutting,1.64,6.0,0,75.0,1.64,9.6,75.0,4,75.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,2.5,2.5,0,100.0,2.0,2.0,100.0,1,100.0,0,N/A,3.0,3.3,100.0,0,N/A,1,100.0
TOTAL,1.28,81,8.6,59.4,1.31,63.0,63.2,32,65.6,6,50.0,1.23,37.0,53.8,14,71.4,12,33.3
