,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,1.6,12.2,0,60.0,2.0,13.6,66.7,0,N/A,3,66.7,1.0,10.5,50.0,1,100.0,1,0.0
PNR Screener,0.53,4.6,0,0.0,0.0,4.5,0.0,1,0.0,0,N/A,1.14,4.6,N/A,0,N/A,0,N/A
DHO Ball Handler,3.0,2.4,0,100.0,N/A,0.0,N/A,0,N/A,0,N/A,3.0,5.3,100.0,0,N/A,1,100.0
DHO Screener,0.67,14.6,1,40.0,1.0,9.1,50.0,2,50.0,0,N/A,0.5,21.1,33.3,1,100.0,2,0.0
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,0.83,32.5,1,36.4,0.95,28.7,40.0,5,40.0,0,N/A,0.71,36.8,33.3,1,100.0,5,20.0
TRANSITION,1.74,16.8,0,66.7,1.0,9.1,50.0,2,50.0,0,N/A,2.05,25.7,75.0,1,100.0,3,66.7
Attacking Closeouts,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Catch & Shoot,0.0,4.9,0,0.0,0.0,9.1,0.0,0,N/A,2,0.0,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,1.5,9.8,0,75.0,1.5,18.2,75.0,4,75.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,1.14,4.3,0,N/A,1.14,8.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TOTAL,1.12,41,4.9,48.6,1.09,53.7,47.4,14,50.0,5,40.0,1.16,46.3,50.0,4,100.0,12,33.3
