,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,1.0,11.1,1,66.7,0.0,4.0,N/A,0,N/A,0,N/A,1.33,27.3,66.7,2,100.0,1,0.0
PNR Screener,0.77,10.8,0,33.3,0.35,11.5,0.0,1,0.0,1,0.0,2.0,9.1,100.0,1,100.0,0,N/A
DHO Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Screener,1.87,16.3,0,80.0,2.0,4.0,100.0,1,100.0,0,N/A,1.84,44.4,75.0,2,100.0,2,50.0
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,1.18,33.0,1,60.0,1.01,39.5,50.0,7,57.1,1,0.0,2.0,18.2,100.0,2,100.0,0,N/A
TRANSITION,0.0,1.2,0,N/A,0.0,1.8,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Attacking Closeouts,0.53,5.2,0,0.0,0.53,7.5,0.0,1,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Catch & Shoot,3.0,2.8,0,100.0,3.0,4.0,100.0,0,N/A,1,100.0,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,1.06,5.2,1,N/A,1.06,7.5,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,1.0,11.1,0,50.0,0.67,12.0,33.3,3,33.3,0,N/A,2.0,9.1,100.0,1,100.0,0,N/A
Off. Rebounds,2.0,8.3,0,100.0,2.0,12.0,100.0,3,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TOTAL,1.27,36,8.3,63.3,1.04,69.4,52.6,16,56.2,3,33.3,1.77,30.6,81.8,8,100.0,3,33.3
