,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
PNR Screener,1.53,15.9,1,75.0,1.8,21.6,66.7,1,100.0,2,50.0,1.0,10.5,100.0,1,100.0,0,N/A
DHO Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Screener,0.84,22.5,0,28.6,2.13,10.4,100.0,1,100.0,0,N/A,0.47,33.9,16.7,3,33.3,3,0.0
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,2.0,2.7,0,100.0,N/A,0.0,N/A,0,N/A,0,N/A,2.0,5.3,100.0,1,100.0,0,N/A
ISOLATION,1.36,39.9,1,58.3,0.73,38.2,40.0,5,40.0,0,N/A,1.9,41.5,71.4,2,100.0,5,60.0
TRANSITION,1.06,5.1,0,0.0,2.27,4.9,N/A,0,N/A,0,N/A,0.0,5.3,0.0,1,0.0,0,N/A
Attacking Closeouts,1.14,2.4,0,N/A,1.14,4.9,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Catch & Shoot,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,2.0,2.7,0,100.0,N/A,0.0,N/A,0,N/A,0,N/A,2.0,5.3,100.0,1,100.0,0,N/A
Cutting,2.06,10.5,0,100.0,2.06,21.6,100.0,3,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TOTAL,1.36,37,5.4,58.6,1.48,48.6,66.7,10,70.0,2,50.0,1.24,51.4,52.9,9,66.7,8,37.5
