,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,0.0,14.3,1,0.0,0.0,16.7,0.0,0,N/A,1,0.0,0.0,12.5,N/A,0,N/A,0,N/A
PNR Screener,3.0,7.1,0,100.0,N/A,0.0,N/A,0,N/A,0,N/A,3.0,12.5,100.0,0,N/A,1,100.0
DHO Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,0.0,14.3,0,0.0,0.0,33.3,0.0,2,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TRANSITION,0.0,21.4,0,0.0,N/A,0.0,N/A,0,N/A,0,N/A,0.0,37.5,0.0,1,0.0,2,0.0
Attacking Closeouts,0.75,28.6,0,25.0,0.0,16.7,0.0,1,0.0,0,N/A,1.0,37.5,33.3,0,N/A,3,33.3
Catch & Shoot,0.0,14.3,0,0.0,0.0,33.3,0.0,0,N/A,2,0.0,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TOTAL,0.43,14,7.1,15.4,0.0,42.9,0.0,3,0.0,3,0.0,0.75,57.1,28.6,1,0.0,6,33.3
