,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,0.99,16.5,14,54.8,1.02,12.3,56.4,34,58.8,5,40.0,0.95,25.3,52.9,18,77.8,16,25.0
PNR Screener,1.43,3.5,3,80.0,1.6,3.2,88.9,7,100.0,2,50.0,1.14,3.9,66.7,5,80.0,1,0.0
DHO Ball Handler,1.07,6.0,6,50.0,0.64,5.5,35.7,9,44.4,5,20.0,1.76,7.0,75.0,4,100.0,4,50.0
DHO Screener,1.22,5.1,0,43.5,1.91,3.1,75.0,4,100.0,4,50.0,0.74,9.2,26.7,9,33.3,6,16.7
DBL Ball Handler,0.0,0.4,0,0.0,N/A,0.0,N/A,0,N/A,0,N/A,0.0,1.1,0.0,0,N/A,2,0.0
DBL Screener,0.67,0.6,0,33.3,0.0,0.5,0.0,0,N/A,2,0.0,2.0,0.6,100.0,1,100.0,0,N/A
ISOLATION,1.08,21.0,12,50.6,0.89,21.8,44.6,56,51.8,9,0.0,1.52,19.2,66.7,10,100.0,14,42.9
TRANSITION,1.38,13.1,3,58.2,1.25,10.7,57.7,23,65.2,3,0.0,1.54,18.3,58.6,10,70.0,19,52.6
Attacking Closeouts,1.51,6.3,0,63.3,1.25,5.9,52.6,13,61.5,6,33.3,1.96,7.2,81.8,5,100.0,6,66.7
Catch & Shoot,1.39,11.5,1,45.8,1.41,16.8,45.8,0,N/A,59,45.8,0.0,0.6,N/A,0,N/A,0,N/A
Off Ball Screens,0.56,3.3,2,31.2,0.62,3.5,30.8,11,36.4,2,0.0,0.4,2.8,33.3,1,100.0,2,0.0
Cutting,1.48,9.1,3,74.4,1.43,12.4,74.3,35,74.3,0,N/A,2.0,2.2,75.0,1,100.0,3,66.7
Off. Rebounds,1.45,3.8,0,66.7,1.15,4.3,53.8,13,53.8,0,N/A,2.4,2.8,100.0,3,100.0,2,100.0
TOTAL,1.21,545,8.1,54.7,1.16,67.3,52.6,205,60.5,97,36.1,1.32,32.7,59.2,67,79.1,75,41.3
