,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,0.0,4.8,0,0.0,0.0,5.4,0.0,1,0.0,1,0.0,N/A,0.0,N/A,0,N/A,0,N/A
PNR Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,1.0,7.1,0,33.3,1.0,8.1,33.3,0,N/A,3,33.3,N/A,0.0,N/A,0,N/A,0,N/A
DHO Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,0.76,18.8,0,28.6,0.87,18.6,33.3,5,20.0,1,100.0,0.0,20.0,0.0,0,N/A,1,0.0
TRANSITION,1.48,30.7,0,66.7,1.72,26.7,77.8,8,75.0,1,100.0,0.67,60.0,33.3,2,50.0,1,0.0
Attacking Closeouts,2.08,6.9,0,100.0,2.08,7.8,100.0,2,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Catch & Shoot,0.5,14.3,0,16.7,0.5,16.2,16.7,0,N/A,6,16.7,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,0.43,5.5,0,0.0,0.43,6.3,0.0,0,N/A,1,0.0,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,2.0,4.8,0,100.0,2.0,5.4,100.0,2,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,0.77,9.2,0,33.3,1.04,7.8,50.0,2,50.0,0,N/A,0.0,20.0,0.0,0,N/A,1,0.0
TOTAL,1.05,42,0.0,44.7,1.14,88.1,48.5,20,60.0,13,30.8,0.4,11.9,20.0,2,50.0,3,0.0
