,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
PNR Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,2.27,5.9,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,2.27,22.0,N/A,0,N/A,0,N/A
DHO Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,0.0,6.7,0,0.0,N/A,0.0,N/A,0,N/A,0,N/A,0.0,25.0,0.0,0,N/A,1,0.0
TRANSITION,0.53,12.5,1,N/A,1.14,8.0,N/A,0,N/A,0,N/A,0.0,25.0,N/A,0,N/A,0,N/A
Attacking Closeouts,0.0,13.3,0,0.0,0.0,9.1,0.0,1,0.0,0,N/A,0.0,25.0,0.0,0,N/A,1,0.0
Catch & Shoot,0.5,40.0,0,16.7,0.5,54.5,16.7,0,N/A,6,16.7,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,3.0,6.7,0,100.0,N/A,0.0,N/A,0,N/A,0,N/A,3.0,25.0,100.0,0,N/A,1,100.0
Off. Rebounds,1.03,25.9,0,33.3,1.03,35.3,33.3,3,33.3,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TOTAL,0.78,15,6.7,23.1,0.68,73.3,20.0,4,25.0,6,16.7,1.02,26.7,33.3,0,nan,3,33.3
