,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,0.0,8.7,0,0.0,0.0,6.7,0.0,1,0.0,0,N/A,0.0,12.5,0.0,0,N/A,1,0.0
PNR Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,1.0,8.7,0,50.0,2.0,6.7,100.0,1,100.0,0,N/A,0.0,12.5,0.0,1,0.0,0,N/A
DHO Screener,0.0,4.3,1,N/A,N/A,0.0,N/A,0,N/A,0,N/A,0.0,12.5,N/A,0,N/A,0,N/A
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,0.77,16.9,0,33.3,0.35,19.2,0.0,1,0.0,1,0.0,2.0,12.5,100.0,1,100.0,0,N/A
TRANSITION,1.2,21.7,0,60.0,1.33,20.0,66.7,3,66.7,0,N/A,1.0,25.0,50.0,1,100.0,1,0.0
Attacking Closeouts,0.0,8.7,0,0.0,0.0,6.7,0.0,0,N/A,1,0.0,0.0,12.5,0.0,0,N/A,1,0.0
Catch & Shoot,0.83,26.1,0,33.3,0.6,33.3,20.0,0,N/A,5,20.0,2.0,12.5,100.0,1,100.0,0,N/A
Off Ball Screens,2.27,3.8,0,N/A,2.27,5.9,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,2.27,3.8,0,N/A,2.27,5.9,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TOTAL,0.85,23,4.3,35.0,0.9,65.2,30.8,6,50.0,7,14.3,0.75,34.8,42.9,4,75.0,3,0.0
