,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,1.02,18.6,2,50.0,1.19,19.0,50.0,3,33.3,1,100.0,0.0,16.7,N/A,0,N/A,0,N/A
PNR Screener,2.0,2.7,0,100.0,2.0,3.2,100.0,1,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,1.0,8.1,0,33.3,0.0,6.5,0.0,2,0.0,0,N/A,3.0,16.7,100.0,0,N/A,1,100.0
DHO Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,1.39,27.2,0,42.9,1.3,29.7,42.9,4,50.0,3,33.3,2.27,14.7,N/A,0,N/A,0,N/A
TRANSITION,0.95,28.4,1,33.3,1.05,30.7,40.0,2,100.0,3,0.0,0.0,16.7,0.0,0,N/A,1,0.0
Attacking Closeouts,1.5,5.4,0,50.0,0.0,3.2,0.0,1,0.0,0,N/A,3.0,16.7,100.0,0,N/A,1,100.0
Catch & Shoot,1.0,8.1,0,33.3,1.5,6.5,50.0,0,N/A,2,50.0,0.0,16.7,0.0,0,N/A,1,0.0
Off Ball Screens,1.5,5.4,0,50.0,0.0,3.2,0.0,0,N/A,1,0.0,3.0,16.7,100.0,0,N/A,1,100.0
Cutting,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TOTAL,1.17,37,8.1,42.9,1.08,83.8,39.1,13,46.2,10,30.0,1.6,16.2,60.0,0,nan,5,60.0
