,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,1.65,21.3,0,71.4,1.2,17.9,60.0,5,60.0,0,N/A,2.43,32.0,100.0,0,N/A,2,100.0
PNR Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,2.0,2.7,0,100.0,2.0,3.6,100.0,1,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Ball Handler,0.0,2.7,0,0.0,N/A,0.0,N/A,0,N/A,0,N/A,0.0,11.1,0.0,0,N/A,1,0.0
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,1.25,43.2,0,56.2,0.92,46.4,46.2,10,60.0,3,0.0,2.67,33.3,100.0,1,100.0,2,100.0
TRANSITION,0.67,16.2,0,33.3,0.8,17.9,40.0,3,66.7,2,0.0,0.0,11.1,0.0,0,N/A,1,0.0
Attacking Closeouts,0.69,7.8,0,0.0,1.06,6.7,0.0,1,0.0,0,N/A,0.0,11.1,0.0,0,N/A,1,0.0
Catch & Shoot,0.0,2.7,0,0.0,0.0,3.6,0.0,0,N/A,1,0.0,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,3.0,2.7,0,100.0,N/A,0.0,N/A,0,N/A,0,N/A,3.0,11.1,100.0,0,N/A,1,100.0
Cutting,1.14,2.4,0,N/A,1.14,3.1,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,2.0,2.7,0,100.0,2.0,3.6,100.0,1,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TOTAL,1.22,37,0.0,52.8,1.01,75.7,48.1,21,61.9,6,0.0,1.82,24.3,66.7,1,100.0,8,62.5
