,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,2.0,3.2,0,100.0,2.0,4.8,100.0,1,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
PNR Screener,1.39,9.3,0,50.0,1.39,13.7,50.0,2,50.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Screener,0.67,9.7,0,33.3,1.0,9.5,50.0,2,50.0,0,N/A,0.0,10.0,0.0,0,N/A,1,0.0
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,0.31,41.5,6,16.7,0.51,37.5,16.7,6,16.7,0,N/A,0.0,50.0,N/A,0,N/A,0,N/A
TRANSITION,1.33,19.4,1,80.0,1.2,23.8,75.0,4,75.0,0,N/A,2.0,10.0,100.0,1,100.0,0,N/A
Attacking Closeouts,2.0,3.2,0,100.0,N/A,0.0,N/A,0,N/A,0,N/A,2.0,10.0,100.0,1,100.0,0,N/A
Catch & Shoot,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,0.5,12.9,0,25.0,0.67,14.3,33.3,3,33.3,0,N/A,0.0,10.0,0.0,0,N/A,1,0.0
Off. Rebounds,0.0,3.2,0,0.0,N/A,0.0,N/A,0,N/A,0,N/A,0.0,10.0,0.0,0,N/A,1,0.0
TOTAL,0.76,31,22.6,43.5,0.92,67.7,44.4,18,44.4,0,N/A,0.4,32.3,40.0,2,100.0,3,0.0
