,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,1.07,31.2,1,50.0,0.8,19.2,50.0,3,66.7,1,0.0,1.2,45.5,50.0,4,75.0,6,33.3
PNR Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,2.0,2.1,0,100.0,N/A,0.0,N/A,0,N/A,0,N/A,2.0,4.5,100.0,1,100.0,0,N/A
DHO Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Ball Handler,0.0,6.2,1,0.0,N/A,0.0,N/A,0,N/A,0,N/A,0.0,13.6,0.0,1,0.0,1,0.0
DBL Screener,2.0,2.1,0,100.0,2.0,3.8,100.0,1,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,1.36,29.2,0,64.3,1.88,30.8,87.5,6,100.0,2,50.0,0.67,27.3,33.3,2,100.0,4,0.0
TRANSITION,1.88,16.7,1,85.7,2.14,26.9,85.7,3,100.0,4,75.0,0.0,4.5,N/A,0,N/A,0,N/A
Attacking Closeouts,1.4,10.4,0,60.0,1.75,15.4,75.0,3,66.7,1,100.0,0.0,4.5,0.0,0,N/A,1,0.0
Catch & Shoot,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,2.0,2.1,0,100.0,2.0,3.8,100.0,1,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TOTAL,1.31,48,6.2,62.2,1.73,54.2,80.0,17,88.2,8,62.5,0.82,45.8,40.0,8,75.0,12,16.7
