,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,1.39,29.0,2,62.5,1.39,10.7,50.0,2,50.0,0,N/A,1.39,62.1,66.7,2,100.0,4,50.0
PNR Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,2.0,2.4,0,100.0,N/A,0.0,N/A,0,N/A,0,N/A,2.0,6.7,100.0,1,100.0,0,N/A
DHO Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Ball Handler,2.0,2.4,0,100.0,N/A,0.0,N/A,0,N/A,0,N/A,2.0,6.7,100.0,1,100.0,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,1.94,27.0,0,80.0,1.93,34.5,75.0,4,75.0,4,75.0,2.0,13.3,100.0,2,100.0,0,N/A
TRANSITION,0.88,21.6,1,20.0,0.73,30.4,20.0,2,50.0,3,0.0,2.27,5.9,N/A,0,N/A,0,N/A
Attacking Closeouts,0.83,14.3,1,40.0,0.4,18.5,25.0,1,100.0,3,0.0,3.0,6.7,100.0,0,N/A,1,100.0
Catch & Shoot,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,2.13,4.5,0,100.0,2.13,7.0,100.0,1,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TOTAL,1.41,42,9.5,61.3,1.25,64.3,50.0,10,70.0,10,30.0,1.71,35.7,81.8,6,100.0,5,60.0
