,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,1.6,31.3,1,80.0,N/A,0.0,N/A,0,N/A,0,N/A,1.6,45.9,80.0,4,75.0,1,100.0
PNR Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Screener,0.0,4.5,0,0.0,N/A,0.0,N/A,0,N/A,0,N/A,0.0,6.7,0.0,0,N/A,1,0.0
DBL Ball Handler,1.5,9.1,0,50.0,0.0,14.3,0.0,0,N/A,1,0.0,3.0,6.7,100.0,0,N/A,1,100.0
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,0.87,15.6,0,33.3,0.0,14.3,0.0,1,0.0,0,N/A,1.23,16.3,50.0,1,100.0,1,0.0
TRANSITION,0.69,13.1,0,0.0,1.06,26.9,0.0,1,0.0,0,N/A,0.0,6.7,0.0,0,N/A,1,0.0
Attacking Closeouts,1.25,18.2,1,66.7,2.5,28.6,100.0,1,100.0,1,100.0,0.0,13.3,0.0,0,N/A,1,0.0
Catch & Shoot,0.0,9.1,0,0.0,0.0,28.6,0.0,0,N/A,2,0.0,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,0.0,4.5,1,N/A,N/A,0.0,N/A,0,N/A,0,N/A,0.0,6.7,N/A,0,N/A,0,N/A
Cutting,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TOTAL,1.03,22,13.6,44.4,0.89,31.8,28.6,3,33.3,4,25.0,1.11,68.2,54.5,5,80.0,6,33.3
