,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,1.17,21.5,2,71.4,2.0,8.0,100.0,2,100.0,0,N/A,0.94,39.2,60.0,4,50.0,1,100.0
PNR Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,2.0,2.3,0,100.0,N/A,0.0,N/A,0,N/A,0,N/A,2.0,5.3,100.0,1,100.0,0,N/A
DHO Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Ball Handler,0.0,2.3,0,0.0,N/A,0.0,N/A,0,N/A,0,N/A,0.0,5.3,0.0,1,0.0,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,1.05,45.6,3,50.0,1.06,52.8,55.6,8,62.5,1,0.0,1.02,36.2,40.0,1,0.0,4,50.0
TRANSITION,1.55,8.8,0,66.7,1.39,11.5,50.0,1,100.0,1,0.0,2.0,5.3,100.0,1,100.0,0,N/A
Attacking Closeouts,1.13,14.1,1,33.3,1.35,20.8,33.3,3,33.3,0,N/A,0.0,5.3,N/A,0,N/A,0,N/A
Catch & Shoot,3.0,6.8,0,100.0,3.0,8.0,100.0,0,N/A,2,100.0,3.0,5.3,100.0,0,N/A,1,100.0
Off Ball Screens,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TOTAL,1.26,44,13.6,59.4,1.38,56.8,61.1,14,64.3,4,50.0,1.09,43.2,57.1,8,50.0,6,66.7
