,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,1.5,11.4,2,100.0,N/A,0.0,N/A,0,N/A,0,N/A,1.5,30.8,100.0,0,N/A,2,100.0
PNR Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,1.33,8.6,0,66.7,N/A,0.0,N/A,0,N/A,0,N/A,1.33,23.1,66.7,3,66.7,0,N/A
DHO Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,1.04,57.7,3,53.3,1.17,73.6,53.8,13,53.8,0,N/A,0.5,30.8,50.0,1,100.0,1,0.0
TRANSITION,0.82,13.9,0,25.0,1.03,17.6,33.3,3,33.3,0,N/A,0.0,7.7,0.0,0,N/A,1,0.0
Attacking Closeouts,2.08,8.2,0,100.0,2.0,4.5,100.0,1,100.0,0,N/A,2.13,14.5,100.0,0,N/A,1,100.0
Catch & Shoot,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,0.0,2.9,0,0.0,0.0,4.5,0.0,1,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TOTAL,1.14,35,14.3,55.6,1.13,62.9,50.0,18,50.0,0,N/A,1.15,37.1,66.7,4,75.0,5,60.0
