,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,0.0,6.5,2,N/A,0.0,4.0,N/A,0,N/A,0,N/A,0.0,16.7,N/A,0,N/A,0,N/A
PNR Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,0.8,52.6,3,41.7,0.85,61.3,41.7,10,50.0,2,0.0,0.0,16.7,N/A,0,N/A,0,N/A
TRANSITION,1.13,28.6,2,66.7,1.29,21.8,100.0,3,100.0,0,N/A,0.87,57.3,33.3,2,50.0,1,0.0
Attacking Closeouts,1.0,6.5,0,50.0,2.0,4.0,100.0,1,100.0,0,N/A,0.0,16.7,0.0,1,0.0,0,N/A
Catch & Shoot,2.5,6.5,0,100.0,2.5,8.0,100.0,1,100.0,1,100.0,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,2.0,3.2,0,100.0,2.0,4.0,100.0,1,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TOTAL,0.99,31,22.6,56.5,1.13,80.6,63.2,16,68.8,3,33.3,0.47,19.4,25.0,3,33.3,1,0.0
