,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,1.29,17.9,0,57.1,N/A,0.0,N/A,0,N/A,0,N/A,1.29,63.6,57.1,4,75.0,3,33.3
PNR Screener,3.0,2.6,0,100.0,3.0,3.6,100.0,0,N/A,1,100.0,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,2.27,2.3,0,N/A,2.27,3.1,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,0.67,38.5,1,35.7,0.77,46.4,41.7,10,50.0,2,0.0,0.0,18.2,0.0,1,0.0,1,0.0
TRANSITION,1.5,10.3,0,75.0,1.5,14.3,75.0,3,100.0,1,0.0,N/A,0.0,N/A,0,N/A,0,N/A
Attacking Closeouts,0.67,7.7,1,50.0,0.0,3.6,0.0,1,0.0,0,N/A,1.0,18.2,100.0,1,100.0,0,N/A
Catch & Shoot,0.43,17.9,0,14.3,0.43,25.0,14.3,0,N/A,7,14.3,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,0.0,5.1,0,0.0,0.0,7.1,0.0,1,0.0,1,0.0,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TOTAL,0.88,39,5.1,40.5,0.83,71.8,37.0,15,53.3,12,16.7,1.0,28.2,50.0,6,66.7,4,25.0
