,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,0.91,20.2,5,45.5,1.02,13.4,36.4,8,37.5,3,33.3,0.83,32.5,54.5,7,71.4,4,25.0
PNR Screener,1.14,5.4,0,57.1,1.31,7.2,66.7,6,66.7,0,N/A,0.0,1.9,0.0,0,N/A,1,0.0
DHO Ball Handler,1.74,2.0,0,100.0,1.74,3.0,100.0,2,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Screener,1.29,2.6,0,66.7,N/A,0.0,N/A,0,N/A,0,N/A,1.29,7.5,66.7,3,66.7,0,N/A
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,1.05,19.5,3,47.8,0.96,18.6,46.2,11,45.5,2,50.0,1.18,21.2,50.0,4,50.0,6,50.0
TRANSITION,1.13,19.3,2,50.0,1.26,15.9,50.0,9,55.6,3,33.3,0.98,25.6,50.0,5,80.0,5,20.0
Attacking Closeouts,1.12,7.9,0,44.4,1.16,9.1,50.0,6,50.0,0,N/A,1.0,5.8,33.3,1,0.0,2,50.0
Catch & Shoot,0.91,15.6,1,31.8,0.91,24.2,31.8,0,N/A,22,31.8,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,0.0,0.7,0,0.0,0.0,1.1,0.0,1,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,1.0,4.1,0,50.0,1.0,4.2,50.0,4,50.0,0,N/A,1.0,3.8,50.0,1,100.0,1,0.0
Off. Rebounds,1.64,3.3,0,75.0,2.06,4.1,100.0,3,100.0,0,N/A,0.0,1.9,0.0,0,N/A,1,0.0
TOTAL,1.06,147,7.5,47.1,1.11,64.6,46.2,50,54.0,30,33.3,0.96,35.4,48.8,21,66.7,20,30.0
