,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
PNR Screener,2.0,6.7,0,100.0,2.0,9.1,100.0,1,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Screener,2.0,6.7,0,100.0,N/A,0.0,N/A,0,N/A,0,N/A,2.0,25.0,100.0,1,100.0,0,N/A
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,1.67,20.0,1,100.0,1.0,18.2,100.0,1,100.0,0,N/A,3.0,25.0,100.0,0,N/A,1,100.0
TRANSITION,1.58,29.6,0,75.0,2.05,22.2,100.0,2,100.0,0,N/A,1.0,50.0,50.0,2,50.0,0,N/A
Attacking Closeouts,3.0,6.7,0,100.0,3.0,9.1,100.0,0,N/A,1,100.0,N/A,0.0,N/A,0,N/A,0,N/A
Catch & Shoot,0.0,13.3,0,0.0,0.0,18.2,0.0,0,N/A,2,0.0,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,0.0,6.7,0,0.0,0.0,9.1,0.0,1,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,1.0,13.3,0,50.0,1.0,18.2,50.0,2,50.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TOTAL,1.36,15,6.7,64.3,1.22,73.3,60.0,7,71.4,3,33.3,1.75,26.7,75.0,3,66.7,1,100.0
