,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,0.53,11.8,0,0.0,0.0,10.0,0.0,1,0.0,0,N/A,1.14,14.7,N/A,0,N/A,0,N/A
PNR Screener,1.0,12.5,0,50.0,1.0,20.0,50.0,2,50.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,2.43,18.0,0,100.0,2.5,20.0,100.0,1,100.0,1,100.0,2.27,14.7,N/A,0,N/A,0,N/A
TRANSITION,1.0,25.0,1,66.7,1.0,20.0,50.0,2,50.0,0,N/A,1.0,33.3,100.0,1,100.0,0,N/A
Attacking Closeouts,1.33,18.8,0,66.7,N/A,0.0,N/A,0,N/A,0,N/A,1.33,50.0,66.7,2,100.0,1,0.0
Catch & Shoot,0.0,6.2,0,0.0,0.0,10.0,0.0,0,N/A,1,0.0,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,0.0,6.2,0,0.0,0.0,10.0,0.0,1,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,2.0,6.2,0,100.0,2.0,10.0,100.0,1,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TOTAL,1.19,16,6.2,57.1,1.1,62.5,50.0,8,50.0,2,50.0,1.33,37.5,75.0,3,100.0,1,0.0
