,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,1.17,15.7,3,52.9,1.02,8.5,50.0,5,60.0,1,0.0,1.26,29.8,54.5,4,75.0,7,42.9
PNR Screener,1.74,7.3,2,85.7,2.37,6.8,100.0,3,100.0,2,100.0,0.75,8.3,50.0,0,N/A,2,50.0
DHO Ball Handler,2.5,1.4,0,100.0,3.0,1.1,100.0,0,N/A,1,100.0,2.0,2.1,100.0,1,100.0,0,N/A
DHO Screener,2.0,0.7,0,100.0,N/A,0.0,N/A,0,N/A,0,N/A,2.0,2.1,100.0,1,100.0,0,N/A
DBL Ball Handler,2.0,0.7,0,100.0,N/A,0.0,N/A,0,N/A,0,N/A,2.0,2.1,100.0,1,100.0,0,N/A
DBL Screener,2.0,0.7,0,100.0,2.0,1.1,100.0,1,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,1.03,19.9,3,45.5,1.08,21.8,47.1,12,41.7,5,60.0,0.9,16.2,40.0,2,100.0,3,0.0
TRANSITION,0.94,20.5,3,38.1,0.88,18.4,30.8,6,50.0,7,14.3,1.02,24.5,50.0,4,100.0,4,0.0
Attacking Closeouts,1.23,11.6,1,57.1,1.01,12.8,50.0,6,83.3,4,0.0,1.8,9.2,75.0,1,100.0,3,66.7
Catch & Shoot,0.74,13.5,2,29.4,0.71,18.3,26.7,0,N/A,15,26.7,1.0,4.2,50.0,1,100.0,1,0.0
Off Ball Screens,0.0,0.7,0,0.0,0.0,1.1,0.0,1,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,1.81,5.1,0,100.0,1.81,7.7,100.0,5,100.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,1.55,2.8,0,66.7,1.39,3.1,50.0,2,50.0,0,N/A,2.0,2.1,100.0,1,100.0,0,N/A
TOTAL,1.16,141,9.9,51.8,1.13,66.0,48.7,41,63.4,35,31.4,1.2,34.0,58.3,16,93.8,20,30.0
