,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,0.52,14.3,1,28.6,0.33,7.8,16.7,3,33.3,3,0.0,0.64,30.5,37.5,3,100.0,5,0.0
PNR Screener,1.07,7.8,2,66.7,1.1,7.1,60.0,3,100.0,2,0.0,1.0,9.7,100.0,0,N/A,1,100.0
DHO Ball Handler,3.0,0.9,0,100.0,3.0,1.3,100.0,0,N/A,1,100.0,N/A,0.0,N/A,0,N/A,0,N/A
DHO Screener,3.0,0.9,0,100.0,N/A,0.0,N/A,0,N/A,0,N/A,3.0,3.2,100.0,0,N/A,1,100.0
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,0.45,18.4,4,26.7,0.65,18.0,40.0,9,44.4,1,0.0,0.0,19.4,0.0,2,0.0,3,0.0
TRANSITION,0.53,13.9,1,28.6,0.55,14.3,30.0,8,37.5,2,0.0,0.5,12.9,25.0,2,50.0,2,0.0
Attacking Closeouts,1.19,14.8,1,53.3,0.8,13.0,44.4,7,57.1,2,0.0,1.83,19.4,66.7,1,100.0,5,60.0
Catch & Shoot,0.79,17.6,0,26.3,0.79,24.7,26.3,0,N/A,19,26.3,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,0.0,1.9,1,0.0,0.0,1.3,0.0,1,0.0,0,N/A,0.0,3.2,N/A,0,N/A,0,N/A
Cutting,0.5,3.7,1,33.3,0.5,5.2,33.3,3,33.3,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,1.48,6.9,0,71.4,1.71,8.4,83.3,6,83.3,0,N/A,0.0,3.2,0.0,0,N/A,1,0.0
TOTAL,0.8,108,10.2,38.5,0.8,71.3,38.6,40,52.5,30,20.0,0.8,28.7,38.5,8,62.5,18,27.8
