,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,1.14,17.1,2,55.0,1.0,15.7,53.8,10,70.0,3,0.0,1.35,19.7,57.1,2,100.0,5,40.0
PNR Screener,1.6,5.1,1,80.0,1.84,5.5,75.0,2,100.0,2,50.0,1.0,4.4,100.0,1,100.0,0,N/A
DHO Ball Handler,1.08,6.2,1,50.0,0.92,6.1,40.0,3,66.7,2,0.0,1.39,6.4,100.0,1,100.0,0,N/A
DHO Screener,0.84,6.2,0,28.6,2.13,2.1,100.0,1,100.0,0,N/A,0.47,14.3,16.7,3,33.3,3,0.0
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,2.0,0.7,0,100.0,N/A,0.0,N/A,0,N/A,0,N/A,2.0,2.2,100.0,1,100.0,0,N/A
ISOLATION,0.98,24.4,4,46.2,0.75,22.3,41.2,15,46.7,2,0.0,1.33,28.4,55.6,2,100.0,7,42.9
TRANSITION,1.06,11.3,1,36.4,0.98,10.3,33.3,5,40.0,1,0.0,1.19,13.1,40.0,2,50.0,3,33.3
Attacking Closeouts,1.56,4.3,0,75.0,2.08,3.2,100.0,1,100.0,1,100.0,1.04,6.4,50.0,1,100.0,1,0.0
Catch & Shoot,1.2,11.2,0,40.0,1.2,16.9,40.0,0,N/A,15,40.0,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,2.0,3.0,0,100.0,2.0,3.4,100.0,3,100.0,0,N/A,2.0,2.2,100.0,1,100.0,0,N/A
Cutting,1.62,8.8,1,77.8,1.49,12.1,75.0,8,75.0,0,N/A,3.0,2.2,100.0,0,N/A,1,100.0
Off. Rebounds,1.03,2.9,0,66.7,0.69,3.2,50.0,2,50.0,0,N/A,2.0,2.2,100.0,1,100.0,0,N/A
TOTAL,1.19,134,7.5,53.2,1.16,66.4,52.6,50,64.0,26,30.8,1.25,33.6,54.3,15,80.0,20,35.0
