,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,0.87,10.2,3,50.0,0.86,7.1,42.9,5,60.0,2,0.0,0.88,16.3,60.0,3,66.7,2,50.0
PNR Screener,0.0,2.0,1,0.0,0.0,1.0,0.0,1,0.0,0,N/A,0.0,4.1,0.0,1,0.0,0,N/A
DHO Ball Handler,0.2,3.3,1,0.0,0.0,3.1,0.0,3,0.0,0,N/A,0.53,3.8,N/A,0,N/A,0,N/A
DHO Screener,0.0,0.7,0,0.0,N/A,0.0,N/A,0,N/A,0,N/A,0.0,2.0,0.0,1,0.0,0,N/A
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,0.87,22.6,7,54.2,0.98,18.7,66.7,12,66.7,0,N/A,0.74,30.4,41.7,5,100.0,7,0.0
TRANSITION,0.98,20.8,1,42.3,1.13,18.0,46.7,11,54.5,4,25.0,0.78,26.3,36.4,6,50.0,5,20.0
Attacking Closeouts,1.26,9.2,1,77.8,1.24,9.8,83.3,6,83.3,0,N/A,1.29,7.9,66.7,1,100.0,2,50.0
Catch & Shoot,0.55,15.0,1,19.0,0.57,21.4,19.0,0,N/A,21,19.0,0.0,2.0,N/A,0,N/A,0,N/A
Off Ball Screens,0.67,2.0,0,33.3,1.0,2.0,50.0,2,50.0,0,N/A,0.0,2.0,0.0,0,N/A,1,0.0
Cutting,1.11,8.6,0,60.0,1.13,10.9,62.5,8,62.5,0,N/A,1.0,4.1,50.0,2,50.0,0,N/A
Off. Rebounds,1.35,6.0,0,62.5,1.52,8.0,71.4,7,71.4,0,N/A,0.0,2.0,0.0,0,N/A,1,0.0
TOTAL,0.88,147,10.2,44.5,0.96,66.7,46.3,55,60.0,27,18.5,0.73,33.3,40.5,19,63.2,18,16.7
