,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,0.86,10.0,3,37.5,1.03,9.0,33.3,3,33.3,3,33.3,0.5,12.9,50.0,1,100.0,1,0.0
PNR Screener,0.61,3.8,0,25.0,0.67,3.1,33.3,2,50.0,1,0.0,0.53,6.1,0.0,1,0.0,0,N/A
DHO Ball Handler,0.0,0.8,0,0.0,N/A,0.0,N/A,0,N/A,0,N/A,0.0,3.2,0.0,0,N/A,1,0.0
DHO Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Ball Handler,3.0,0.8,0,100.0,N/A,0.0,N/A,0,N/A,0,N/A,3.0,3.2,100.0,0,N/A,1,100.0
DBL Screener,3.0,0.8,0,100.0,3.0,1.0,100.0,0,N/A,1,100.0,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,0.94,30.8,3,40.6,0.93,35.5,39.3,17,64.7,11,0.0,1.0,16.1,50.0,1,100.0,3,33.3
TRANSITION,1.31,13.7,3,72.7,1.56,9.9,83.3,5,100.0,1,0.0,1.02,25.4,60.0,3,100.0,2,0.0
Attacking Closeouts,0.86,11.9,3,40.0,0.98,11.5,50.0,5,40.0,1,100.0,0.5,12.9,25.0,2,50.0,2,0.0
Catch & Shoot,0.56,12.5,0,18.8,0.56,16.5,18.8,0,N/A,16,18.8,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,0.5,3.1,0,25.0,0.0,2.1,0.0,1,0.0,1,0.0,1.0,6.5,50.0,1,100.0,1,0.0
Cutting,1.21,5.8,0,57.1,1.65,5.6,80.0,5,80.0,0,N/A,0.0,6.5,0.0,1,0.0,1,0.0
Off. Rebounds,1.26,7.4,1,60.0,1.38,6.7,66.7,3,66.7,0,N/A,1.0,9.7,50.0,0,N/A,2,50.0
TOTAL,0.96,128,10.2,42.0,1.01,75.8,42.1,41,63.4,35,17.1,0.82,24.2,41.7,10,70.0,14,21.4
