Shot Type,PNR BH,PNR SC,DHO BH,DHO SC,DBL BH,DBL SC,ISO,TRAN,ACO,C/S,OBS,CUT,OREB
shoot2FGA,5,1,3,0,0,0,12,11,6,0,2,8,7
shoot2FGM,3,0,0,0,0,0,8,6,5,0,1,5,5
shoot2FTA,0,0,0,0,0,0,3,6,6,0,0,6,2
shoot2FTM,0,0,0,0,0,0,2,5,2,0,0,2,2
shoot2TO,0,0,0,0,0,0,5,0,1,0,0,0,0
shoot3FGA,2,0,0,0,0,0,0,4,0,21,0,0,0
shoot3FGM,0,0,0,0,0,0,0,1,0,4,0,0,0
shoot3FTA,0,0,0,0,0,0,0,0,0,0,0,0,0
shoot3FTM,0,0,0,0,0,0,0,0,0,0,0,0,0
shoot3TO,0,0,0,0,0,0,0,0,0,0,0,0,0
pass2FGA,3,1,0,1,0,0,5,6,1,0,0,2,0
pass2FGM,2,0,0,0,0,0,5,3,1,0,0,1,0
pass2FTA,0,0,2,0,0,0,2,2,2,0,0,0,0
pass2FTM,0,0,1,0,0,0,1,1,0,0,0,0,0
pass2TO,3,1,1,0,0,0,1,0,0,0,0,0,0
pass3FGA,2,0,0,0,0,0,7,5,2,0,1,0,1
pass3FGM,1,0,0,0,0,0,0,1,1,0,0,0,0
pass3FTA,0,0,0,0,0,0,0,0,0,0,0,0,0
pass3FTM,0,0,0,0,0,0,0,0,0,0,0,0,0
pass3TO,0,0,0,0,0,0,1,1,0,1,0,0,0
