,Total PPP,% of Poss.,Total TO,Total FG%,Shooting PPP,% of Shooting Poss.,Shooting FG%,Shooting 2pt Att.,Shooting 2pt FG%,Shooting 3pt Att.,Shooting 3pt FG%,Passing PPP,% of Passing Poss.,Passing FG%,Passing 2pt Att.,Passing 2pt FG%,Passing 3pt Att.,Passing 3pt FG%
PNR Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
PNR Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DHO Ball Handler,1.0,20.0,0,33.3,0.75,16.7,25.0,1,0.0,3,33.3,1.5,33.3,50.0,1,0.0,1,100.0
DHO Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Ball Handler,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
DBL Screener,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
ISOLATION,1.67,10.0,0,66.7,2.5,8.3,100.0,1,100.0,1,100.0,0.0,16.7,0.0,0,N/A,1,0.0
TRANSITION,1.43,23.3,1,66.7,2.0,16.7,75.0,2,50.0,2,100.0,0.67,50.0,50.0,1,100.0,1,0.0
Attacking Closeouts,0.34,19.6,2,0.0,0.34,24.5,0.0,2,0.0,1,0.0,N/A,0.0,N/A,0,N/A,0,N/A
Catch & Shoot,1.75,13.3,0,75.0,1.75,16.7,75.0,2,100.0,2,50.0,N/A,0.0,N/A,0,N/A,0,N/A
Off Ball Screens,1.5,13.3,0,50.0,1.5,16.7,50.0,0,N/A,4,50.0,N/A,0.0,N/A,0,N/A,0,N/A
Cutting,N/A,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
Off. Rebounds,0.0,3.3,0,0.0,0.0,4.2,0.0,1,0.0,0,N/A,N/A,0.0,N/A,0,N/A,0,N/A
TOTAL,1.17,30,10.0,48.1,1.25,80.0,50.0,9,44.4,13,53.8,0.83,20.0,40.0,2,50.0,3,33.3
